id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
18857790,Private bedroom in a quiet and safe neighborhood,55813598,Karen,Brooklyn,Gravesend,40.60788,-73.97454,Private room,40,1,118,2020-02-25,3.47,2,365
1832120,Heart of Williamsburg,7195403,Emily,Brooklyn,Williamsburg,40.71216,-73.96274,Private room,87,3,108,2020-02-25,1.52,2,68
29388803,Beautiful room with private bathroom in Town house,36995455,William,Brooklyn,Crown Heights,40.672470000000004,-73.94579,Private room,80,1,108,2020-02-25,6.35,1,121
9810271,Private room in 4 BR on Riverside,50539477,Brian,Manhattan,Harlem,40.8226,-73.95468000000001,Private room,48,30,105,2020-02-25,2.04,3,152
24856606,JFK Queens Home away from Home House of Suedajoy 4,175019394,Suzan,Queens,Jamaica,40.671620000000004,-73.77911,Private room,60,1,102,2020-02-25,4.55,6,82
16393191,Interfaith Retreat Guest Rooms (Bhakti),16677326,Alex And Zeena,Manhattan,Chelsea,40.747859999999996,-73.99651999999999,Private room,85,1,100,2020-02-25,2.54,12,361
26035350,Private Bedroom in Open Williamsburg Loft,195667782,Bill,Brooklyn,Williamsburg,40.70898,-73.94813,Private room,76,1,97,2020-02-25,4.57,1,148
23336678,Manhattan**One block to train**15 min to Times sq,2685943,Sara,Manhattan,Harlem,40.82724,-73.94686,Private room,35,1,96,2020-02-25,3.83,3,30
18402568,A Modern and bright room-1 PERSON,33434914,Juan,Bronx,Parkchester,40.83081,-73.87586999999999,Private room,45,2,94,2020-02-25,2.77,4,60
21056691,G3Newly Renovated Long Island City Room,79105834,Leo,Queens,Long Island City,40.7558,-73.93399000000001,Private room,58,1,93,2020-02-25,3.11,8,255
29800664,Private bedroom 3 stops from Grand Central,224204301,Tylor,Bronx,Mott Haven,40.8114,-73.92747,Private room,60,1,93,2020-02-25,6.11,2,341
21948571,Private & Comfortable Room close to manhattan.m,107953084,Ervita,Brooklyn,Prospect-Lefferts Gardens,40.6627,-73.95196,Private room,60,2,92,2020-02-25,3.39,3,262
27279645,Private 4B Room in 4BR/2BA APT in Hell's Kitchen,137274917,David,Manhattan,Hell's Kitchen,40.76037,-73.9917,Private room,110,1,92,2020-02-25,4.75,12,270
30199622,Near Subway and Central Park :),226839517,Tamara,Manhattan,Midtown,40.75714,-73.96748000000001,Private room,90,1,89,2020-02-25,5.66,1,45
25480524,Beautiful Room for 2 in Manhattan,95777134,Carlos,Manhattan,Upper West Side,40.77263,-73.98997,Private room,120,3,88,2020-02-25,4.04,1,163
26776819,Private 3A Room in 4BR/2BA APT in Hell's Kitchen,137274917,David,Manhattan,Hell's Kitchen,40.76187,-73.98984,Private room,110,1,85,2020-02-25,4.36,12,260
29936587,Bright and stylish bedroom 20min from Times Square,140930693,Max And Kathy,Bronx,Mott Haven,40.81167,-73.92729,Private room,55,1,80,2020-02-25,4.9,2,346
1763956,Nice cozy bedroom with cool views in Hell's kit..!,9271872,Anthony,Manhattan,Hell's Kitchen,40.76421,-73.99115,Private room,80,5,79,2020-02-25,1.78,2,33
25055498,Room 6 - Comfy Bed in Historic Victorian Home,173362161,Elizabeth,Brooklyn,Flatbush,40.6429,-73.96876999999999,Private room,68,2,69,2020-02-25,3.1,6,83
28346064,Cozy Room near Empire State Building!,214037223,Monze,Manhattan,Kips Bay,40.74389,-73.98033000000001,Private room,120,2,64,2020-02-25,3.79,3,292
33907325,TW #5 Private Rm - 1st Fl. Queen Bed 1 to 2 Guests,211136294,Sharon & Erika,Bronx,Schuylerville,40.83715,-73.83489,Private room,60,1,64,2020-02-25,5.84,5,342
23106431,Bright Room with Qsize bed 20min to dt Manhattan,55468128,Shomaker,Brooklyn,Bedford-Stuyvesant,40.6896,-73.95653,Private room,55,1,62,2020-02-25,2.55,7,303
28544890,Serene Spacious and Sun lit Master 5 mins to metro,214678935,Kin,Brooklyn,Sunset Park,40.64667,-74.01416,Private room,59,1,60,2020-02-25,3.37,3,360
30344912,Private 2B Room in 4BR/2BA APT in Hell's Kitchen,137274917,David,Manhattan,Hell's Kitchen,40.75993,-73.99089000000001,Private room,110,1,59,2020-02-25,3.95,12,17
28846489,Dumbo paradise,40529301,Tommy,Brooklyn,Fort Greene,40.69617,-73.97456,Private room,89,1,58,2020-02-25,3.61,2,112
18855694,SOHO/NOLITA GEM (NYC's BEST LOCATION),764549,Joe,Manhattan,Nolita,40.72139,-73.9939,Private room,152,2,57,2020-02-25,1.76,1,239
27649404,Charming Private Room,208634617,Anne& Peter,Brooklyn,Bedford-Stuyvesant,40.69339,-73.93970999999999,Private room,55,2,57,2020-02-25,2.95,4,355
33716043,Comfortable Room near the center of Manhattan.,254150644,Eduardo,Manhattan,Washington Heights,40.84661,-73.93444000000001,Private room,60,2,52,2020-02-25,4.68,1,264
27539706,Private city getaway,84459821,Jermaine,Bronx,Parkchester,40.83658,-73.86180999999999,Private room,55,1,51,2020-02-25,2.67,1,350
31690969,Stay in the ❤️of Manhattan!,14892784,Melanie,Manhattan,Midtown,40.76054,-73.96571999999999,Private room,100,2,50,2020-02-25,3.85,1,21
37761279,House of cat's,274749129,Ryuhhee,Queens,Fresh Meadows,40.75311,-73.78193,Private room,50,1,47,2020-02-25,6.62,1,346
27488806,Aesthetically Designed Modern Private Room,206778021,Vanessa,Manhattan,Harlem,40.82221,-73.95606,Private room,150,2,46,2020-02-25,2.5,2,83
24039582,BedSTUY SupperCLUB,14795719,Shirley,Brooklyn,Bedford-Stuyvesant,40.684909999999995,-73.93399000000001,Private room,45,6,44,2020-02-25,1.92,1,30
32798710,TW #8 Private Rm- 2nd Fl. Queen Bed  1 to 2 Guests,211136294,Sharon & Erika,Bronx,Schuylerville,40.83757,-73.8353,Private room,62,1,44,2020-02-25,4.18,5,175
32342541,Room Nearby train station to Times Square NYC,242831353,Blanca,Queens,Long Island City,40.75204,-73.9226,Private room,30,3,43,2020-02-25,3.46,1,101
29312347,6MinitesToTrainsSemiPrivateSmallR NearIndustryCity,215884830,Maggie - Steven,Brooklyn,Sunset Park,40.65047,-74.00403,Private room,37,1,39,2020-02-25,2.29,4,341
29514542,Delightful Private Room with 2 Beds Near Metro,222252623,Lisa And Julian,Brooklyn,Bedford-Stuyvesant,40.69288,-73.946,Private room,70,2,39,2020-02-25,2.34,3,365
25803944,Meteorine Bedroom,119669058,M.,Brooklyn,Bedford-Stuyvesant,40.6944,-73.95506,Private room,60,2,38,2020-02-25,1.96,5,365
35265962,Sunny & Clean Apartment (1 bed),81093086,Carlos,Manhattan,Harlem,40.82155,-73.93927,Private room,50,2,35,2020-02-25,3.67,1,24
10009737,1 Room with Amazing Views in heart of NYC,4513827,Salman,Manhattan,Murray Hill,40.74622,-73.97913,Private room,95,28,31,2020-02-25,0.69,3,51
28374327,Brand New Private Room in Heart of Brooklyn,30735525,Lawrence,Brooklyn,Bushwick,40.684670000000004,-73.91341,Private room,55,2,28,2020-02-25,1.8,1,62
22453527,Union SQ/Cozy & Quiet Room ! 5mins to Times SQ,145518739,Tommy,Manhattan,Gramercy,40.73379,-73.98645,Private room,150,2,27,2020-02-25,1.19,3,162
34727487,Williamsburg Oasis,9761047,Anika,Brooklyn,Williamsburg,40.715270000000004,-73.96037,Private room,65,4,26,2020-02-25,2.62,2,45
33112929,Prospect Lefferts Garden Private RM 30 min to Nyc,27785287,Bendji,Brooklyn,Flatbush,40.65345,-73.95476,Private room,50,2,25,2020-02-25,2.14,1,0
35753330,Cozy bedroom 25 min from Manhattan,127927020,Dmitry And Anya,Brooklyn,Crown Heights,40.67442,-73.92949,Private room,50,1,25,2020-02-25,2.76,3,364
37884511,Mirthful and Relaxing Private Room Sleeps 3,185029435,Patrick,Brooklyn,Williamsburg,40.70855,-73.9665,Private room,90,2,19,2020-02-25,2.75,5,348
39773967,Private Room Sleeps 3 in Bed Stuy Near Train,304476030,Sarah And Felix,Brooklyn,Bedford-Stuyvesant,40.68675,-73.95317,Private room,65,2,17,2020-02-25,4.11,7,360
38163106,Cozy bedroom,43930499,Katherine,Queens,Elmhurst,40.74386,-73.88712,Private room,47,2,16,2020-02-25,2.45,3,42
38601874,Spacious Room next to Ralph Station!,294546925,Bells,Brooklyn,Bedford-Stuyvesant,40.68242,-73.91803,Private room,60,1,16,2020-02-25,2.64,5,33
40233978,Newly Furnished 1 minute Bushwick-Aberdeen Station,310520789,Jean & Bia,Brooklyn,Bushwick,40.68356,-73.90671999999999,Private room,50,1,14,2020-02-25,4.08,6,180
18430588,A Quiet stay in Harlem,63417081,Devon,Manhattan,Harlem,40.8236,-73.94412,Private room,35,30,11,2020-02-25,0.33,7,257
41233484,Chic Bedroom in Brooklyn. You’ll love it.,323648015,Keek,Brooklyn,East New York,40.67439,-73.87361999999999,Private room,19,1,10,2020-02-25,4.29,2,66
37390806,1 bed w/ Private en-suite Bathroom / Balcony,15760812,Walter,Brooklyn,Gowanus,40.67969,-73.98589,Private room,125,3,7,2020-02-25,1.08,1,42
30068059,Private Bedroom&Bathroom!,142591435,Charlotte,Manhattan,Two Bridges,40.7112,-73.99707,Private room,105,3,6,2020-02-25,1.22,1,65
38255411,King Size bedroom (private bath),101976083,Breanne,Brooklyn,Bedford-Stuyvesant,40.67842,-73.90926999999999,Private room,100,2,6,2020-02-25,1.06,1,90
40394673,Double Bed Near Union Square,312242859,Robert,Manhattan,Gramercy,40.73295,-73.98366999999999,Private room,49,4,6,2020-02-25,2.12,1,247
37241755,Brand New ! Private bedroom and bathroom! View!,282668,Nichelina,Brooklyn,Williamsburg,40.713229999999996,-73.95121,Private room,125,4,5,2020-02-25,0.8,3,163
41968951,Average size room for 2,30542864,Luciana,Brooklyn,Canarsie,40.64674,-73.90609,Private room,35,1,5,2020-02-25,3.49,8,365
5430070,Cozy /Friendly - 15mn to Central Park - Private BR,6525600,Mathilde,Manhattan,Midtown,40.75782,-73.9692,Private room,100,2,4,2020-02-25,0.45,1,8
39859119,Park Views & Oversized Premium Apartment,71679540,Brook,Manhattan,Harlem,40.80873,-73.95519,Private room,130,3,4,2020-02-25,1.28,1,24
39869844,Charming room in a peaceful Bushwick house,307024780,Salvador,Brooklyn,Bushwick,40.68665,-73.91419,Private room,49,1,4,2020-02-25,1.35,1,85
40961059,Private NYC Room 2Beds! Mins to Airport + Subway,319110567,Goenadi,Queens,Ozone Park,40.674609999999994,-73.84614,Private room,10,1,3,2020-02-25,1.11,6,84
42142264,Cozy private room in the Upper East Side.,334387379,Alex,Manhattan,Upper East Side,40.77948,-73.94813,Private room,60,1,3,2020-02-25,3.0,1,22
41089830,Quiet Heaven in Woodlawn,321365643,Marija,Bronx,Woodlawn,40.89895,-73.86932,Private room,25,2,2,2020-02-25,0.81,1,8
41567282,(D3) BedStuy/Bushwick Private Room,6206040,Linda,Brooklyn,Bedford-Stuyvesant,40.69147,-73.92984,Private room,55,3,2,2020-02-25,2.0,8,177
41865662,Comfortable bedroom in Hamilton Heights,50116095,Bonnie,Manhattan,Harlem,40.83108,-73.94445,Private room,57,2,2,2020-02-25,2.0,2,69
41873749,Beautiful And Comfortable Room Close To The Subway,329414668,Wesley,Brooklyn,Bedford-Stuyvesant,40.678709999999995,-73.91237,Private room,55,1,2,2020-02-25,2.0,5,162
41998985,Private Bedroom - Financial District,224726453,Josefa,Manhattan,Financial District,40.70554,-74.00734,Private room,100,1,2,2020-02-25,2.0,5,232
41191723,Artist loft in the heart of Williamsburg,7537879,Laetitia,Brooklyn,Williamsburg,40.71702,-73.96429,Private room,70,2,1,2020-02-25,1.0,1,0
42100018,Cozy & Private Room in Brooklyn,333750753,Carolina,Brooklyn,Flatbush,40.6541,-73.95299,Private room,60,1,1,2020-02-25,1.0,3,170
42151854,Private room & bathroom in Beautiful Brooklyn,108902280,Guadalupe,Brooklyn,Sunset Park,40.66118,-73.99279,Private room,111,4,1,2020-02-25,1.0,1,73
42259467,Times Sq Private Bedroom w/private Bath + Roofdeck,218118915,Marie,Manhattan,Hell's Kitchen,40.75947,-73.98951,Private room,85,1,1,2020-02-25,1.0,4,26
42367874,Ambuiance,275135522,Antonio,Brooklyn,Bedford-Stuyvesant,40.68037,-73.91199999999999,Private room,50,1,1,2020-02-25,1.0,8,90
15223434,new sunshine room in chinatown train F is around,89386217,Na,Manhattan,Chinatown,40.7135,-73.99121,Private room,75,1,382,2020-02-24,9.05,1,95
690960,Guestroom w/ 2 beds 20 mins to NYC ,3531317,Ingrid,Brooklyn,Bushwick,40.68161,-73.90796,Private room,60,4,321,2020-02-24,3.52,2,185
7969111,Charming Chelsea Flat,42050222,Jose,Manhattan,Chelsea,40.74192,-73.99978,Private room,135,3,272,2020-02-24,4.95,1,136
9451597,beautiful room with balcony,6630815,Emmanuelle,Brooklyn,Bushwick,40.688590000000005,-73.91283,Private room,49,2,255,2020-02-24,4.92,2,37
7715342,Beautiful Home Away From Home,11272233,Kat,Brooklyn,Crown Heights,40.6735,-73.93856,Private room,59,1,239,2020-02-24,4.28,2,340
13689663,Great Room in Charming Nolita Apartment,8338942,Victor,Manhattan,Nolita,40.722409999999996,-73.99377,Private room,124,1,238,2020-02-24,5.29,4,119
15043534,Private room in Sunnyside 2 46th St,84607966,Nurcan,Queens,Sunnyside,40.73912,-73.92075,Private room,55,1,227,2020-02-24,5.35,3,260
4766618,Cozy room mins from Central Park!,16066343,Curtis,Manhattan,East Harlem,40.78825,-73.94861,Private room,52,3,214,2020-02-24,3.38,2,37
6786761,[202] 5 min WALK to Times Square!,35524316,Yasu & Akiko,Manhattan,Hell's Kitchen,40.76037,-73.99084,Private room,155,1,209,2020-02-24,3.62,11,321
3907603,Nyc! Cozy room in Williamsburg,14890430,Evy,Brooklyn,Williamsburg,40.71223,-73.94169000000001,Private room,75,3,200,2020-02-24,2.98,1,324
697923,Cute & Cozy Room - Hell's Kitchen ️‍ (w/ dog),3576466,Kevin,Manhattan,Hell's Kitchen,40.76422,-73.99382,Private room,75,2,196,2020-02-24,2.24,2,50
1356710,Sunny 1 Bdrm ❤️ Private Bath ❤️ No Cleaning Fee,4783987,Kim,Manhattan,East Village,40.727579999999996,-73.97762,Private room,199,1,180,2020-02-24,4.55,1,169
6412693,Cozy Room in Washington Heights Apt,11555845,Elizabeth And Elias,Manhattan,Washington Heights,40.84543,-73.94283,Private room,58,1,172,2020-02-24,3.46,1,320
21081485,Spotless Private Room near Airport and Subway!,29597567,Lucy & Rodo,Queens,Corona,40.745329999999996,-73.86076,Private room,49,2,161,2020-02-24,5.49,1,81
7460933,Large Private Room in Greenpoint/ Williamsburg,12738054,Aude,Brooklyn,Greenpoint,40.72435,-73.95154000000001,Private room,95,1,152,2020-02-24,2.78,2,138
18120592,Clean room  PRIVATE full bath & private entrance,124860677,Jim&Lisa,Queens,Flushing,40.758109999999995,-73.81458,Private room,47,2,149,2020-02-24,4.2,6,90
17702320,Chic Private BR in Upper East!,10661558,Gio,Manhattan,Upper East Side,40.77571,-73.94803,Private room,119,1,141,2020-02-24,3.92,4,171
66275,Lower East Side Magic Apartment,314941,Tony,Manhattan,Lower East Side,40.71904,-73.99391999999999,Private room,95,1,139,2020-02-24,1.31,3,362
10967026,Quaint Room in Upper Manhattan,4837798,Jayson,Manhattan,Harlem,40.82561,-73.9446,Private room,50,4,137,2020-02-24,2.74,1,169
239883,Private Room in Fort Green BK close to city,136962,Li,Brooklyn,Fort Greene,40.68501,-73.97019,Private room,85,5,133,2020-02-24,1.3,1,72
18410445,Large Room and Apartment in Upper Manhattan,63408461,Diane,Manhattan,Washington Heights,40.84745,-73.94116,Private room,100,2,132,2020-02-24,3.79,1,214
12537157,CoZy RooM & Private Bathroom BK:) SUPERHOST :),3441272,Jasmin,Brooklyn,Bushwick,40.69758,-73.93493000000001,Private room,50,2,129,2020-02-24,2.73,4,215
19830557,Modern room in renovated Williamsburg apartment,28819052,Taylor,Brooklyn,Williamsburg,40.71379,-73.94207,Private room,80,2,129,2020-02-24,4.09,1,48
16506579,Interfaith Retreats (Kirtan),16677326,Alex And Zeena,Manhattan,Chelsea,40.74788,-73.99615,Private room,85,1,128,2020-02-24,3.29,12,363
16783144,Wonderful island life in NYC,20600569,Tiffany,Manhattan,Roosevelt Island,40.76335,-73.94937,Private room,75,1,125,2020-02-24,3.39,2,252
14429976,Comfy private room in Williamsburg,78164397,Mike,Brooklyn,Williamsburg,40.71347,-73.96452,Private room,70,3,124,2020-02-24,3.07,1,65
17014809,Victorian Sanctuary in a Historic Brownstone,8715723,Jacob,Manhattan,Harlem,40.80871,-73.95449,Private room,118,1,124,2020-02-24,3.81,5,282
20743703,Home away from home in Brooklyn,20866359,Sarah,Brooklyn,Crown Heights,40.67542,-73.95107,Private room,50,2,119,2020-02-24,3.91,1,35
12813068,NEW NICE CLEAN & COZY PRIVATE ROOM,21091779,Caroline,Brooklyn,Bedford-Stuyvesant,40.685520000000004,-73.9227,Private room,60,1,118,2020-02-24,2.51,3,65
24210400,Large Gorgeous BR in Artist Loft - BEST Location!!,20486410,Miley,Manhattan,Hell's Kitchen,40.75423,-73.99461,Private room,120,1,117,2020-02-24,4.98,1,229
26604063,Private room close to Columbia university **,199946021,Joe,Manhattan,Upper West Side,40.79972,-73.96281,Private room,76,1,112,2020-02-24,5.48,3,88
20773084,Lovely room across the street from high bridge.,128692351,Nahuel,Bronx,Highbridge,40.841840000000005,-73.92535,Private room,42,2,111,2020-02-24,3.61,5,359
21027995,Spacious Private room 10 minutes to Manhattan,82349344,Maxim,Brooklyn,Williamsburg,40.709109999999995,-73.95288000000001,Private room,76,2,111,2020-02-24,4.32,1,324
7562611,Renovated 2 Rooms with balcony and ensuite bath,10475653,Izabel,Brooklyn,Windsor Terrace,40.64813,-73.97237,Private room,45,1,105,2020-02-24,1.87,3,121
19952747,BEAUTIFUL PRIVATE ROOM,139357580,Shuly,Queens,Ditmars Steinway,40.772529999999996,-73.90472,Private room,45,1,105,2020-02-24,3.35,8,342
15855646,Private & comfortable room near Prospect Park,5192686,Shani & Emily,Brooklyn,Prospect-Lefferts Gardens,40.65783,-73.9563,Private room,100,2,104,2020-02-24,2.68,2,0
20257840,Elegant Oasis in the Upper East Side,60293337,Melissa,Manhattan,Upper East Side,40.77667,-73.95335,Private room,115,1,101,2020-02-24,3.25,1,153
25187576,100% Private! Bathroom + One Bedroom JFK & LGA,23479368,Karan,Queens,South Ozone Park,40.67425,-73.82018000000001,Private room,69,1,101,2020-02-24,4.7,1,89
23363336,Manhattan clean. warm. safe room / 6 train,174124006,Chanhee,Manhattan,East Harlem,40.7975,-73.93556,Private room,60,1,99,2020-02-24,3.97,1,20
20763432,Boutique Hotel-Like Room in Brooklyn With A View,4594132,Samantha,Brooklyn,Greenpoint,40.72056,-73.94118,Private room,116,2,95,2020-02-24,3.28,1,97
21589992,Bushwick Dreams,3309100,Merrily,Brooklyn,Bushwick,40.70364,-73.93146999999999,Private room,65,2,94,2020-02-24,3.39,1,294
3983469,Private room near Columbia University,8734291,Mike,Manhattan,Upper West Side,40.80311,-73.96648,Private room,75,1,90,2020-02-24,1.36,1,304
